,Latitude,Longitude,Elevation,Time
1625,51.5095660463,-0.1347165462,24.65,2017-07-25 17:14:05
1626,51.5095901862,-0.1346284524,29.94,2017-07-25 17:14:18
1627,51.5097139869,-0.1346008759,31.86,2017-07-25 17:14:31
1628,51.5098059364,-0.1345389336,39.55,2017-07-25 17:14:43
1629,51.5098496061,-0.1345430408,39.55,2017-07-25 17:14:48
1630,51.5099140629,-0.1346155442,37.15,2017-07-25 17:15:01
1631,51.5099327546,-0.1346466411,35.23,2017-07-25 17:15:12
1632,51.5100269672,-0.1348378323,33.3,2017-07-25 17:15:30
1633,51.5100579802,-0.1348452922,32.82,2017-07-25 17:15:45
1634,51.5101272147,-0.1349228248,35.71,2017-07-25 17:15:56
1635,51.5101271309,-0.1349437796,38.11,2017-07-25 17:15:59
1636,51.5100581478,-0.1350167021,46.28,2017-07-25 17:16:13
1637,51.5100391209,-0.1351425983,50.13,2017-07-25 17:16:26
1638,51.5099861473,-0.1353892777,59.26,2017-07-25 17:16:42
1639,51.5099202655,-0.1354841609,65.99,2017-07-25 17:16:50
1640,51.5098641068,-0.1356511284,76.08,2017-07-25 17:17:03
1641,51.5098004881,-0.1358201075,81.37,2017-07-25 17:17:19
1642,51.5097694751,-0.1361283101,87.14,2017-07-25 17:17:31
1643,51.5097714029,-0.1364376862,93.39,2017-07-25 17:17:45
1644,51.5098351054,-0.1368702762,103.48,2017-07-25 17:18:03
1645,51.5098688845,-0.1371585298,106.36,2017-07-25 17:18:18
1646,51.5099482611,-0.1374633797,102.04,2017-07-25 17:18:35
1647,51.5100003127,-0.1376871765,93.87,2017-07-25 17:18:50
1648,51.510051107,-0.1378466841,86.66,2017-07-25 17:19:07
1649,51.5100723132,-0.137936119,82.81,2017-07-25 17:19:31
1650,51.5101520251,-0.1380867418,68.39,2017-07-25 17:19:46
1651,51.5101557132,-0.1380826347,67.91,2017-07-25 17:19:49
1652,51.5102374367,-0.1381370332,70.79,2017-07-25 17:20:00
1653,51.5102763288,-0.138172321,72.24,2017-07-25 17:20:06
1654,51.5103618242,-0.1382475905,76.56,2017-07-25 17:20:19
1655,51.5104312263,-0.1383019891,81.37,2017-07-25 17:20:31
1656,51.5104867145,-0.1383378636,82.33,2017-07-25 17:20:46
1657,51.5105735511,-0.1384339202,84.73,2017-07-25 17:21:00
1658,51.5105818491,-0.1384449843,86.18,2017-07-25 17:21:12
1659,51.5106074139,-0.1385119557,82.81,2017-07-25 17:21:33
1660,51.5106484853,-0.1385756582,80.89,2017-07-25 17:21:38
1661,51.510788044,-0.1386022288,79.93,2017-07-25 17:21:50
1662,51.5108466335,-0.1387245208,75.12,2017-07-25 17:22:06
1663,51.5109224897,-0.1388088427,72.24,2017-07-25 17:22:19
1664,51.510964483,-0.1388722099,69.83,2017-07-25 17:22:32
1665,51.5110392496,-0.1389507484,68.39,2017-07-25 17:22:44
1666,51.5110885352,-0.1390149537,66.95,2017-07-25 17:23:02
1667,51.5111469571,-0.1390835177,66.47,2017-07-25 17:23:25
1668,51.5112189576,-0.1391617209,65.99,2017-07-25 17:23:33
1669,51.511430433,-0.1392333023,65.03,2017-07-25 17:23:47
1670,51.5114731807,-0.1393022854,65.03,2017-07-25 17:23:53
1671,51.5115959756,-0.1394407544,64.07,2017-07-25 17:24:08
1672,51.5117444191,-0.1395920478,58.78,2017-07-25 17:24:18
1673,51.5117874183,-0.1396221388,58.3,2017-07-25 17:24:22
1674,51.5118257236,-0.1396060456,58.3,2017-07-25 17:24:25
1675,51.5118808765,-0.1395220589,55.89,2017-07-25 17:24:34
1676,51.5119041782,-0.1396078058,54.93,2017-07-25 17:24:45
1677,51.5119135659,-0.1396278385,54.93,2017-07-25 17:24:50
1678,51.5119726583,-0.139645189,54.45,2017-07-25 17:24:55
1679,51.5120651945,-0.139741078,55.41,2017-07-25 17:25:05
1680,51.5122466628,-0.1398531441,60.7,2017-07-25 17:25:20
1681,51.5124076791,-0.1399760228,66.95,2017-07-25 17:25:35
1682,51.5125750657,-0.1401138213,68.87,2017-07-25 17:25:50
1683,51.5127420332,-0.1402212773,68.39,2017-07-25 17:26:05
1684,51.5129002836,-0.140382126,68.87,2017-07-25 17:26:20
1685,51.5129631478,-0.140434429,69.83,2017-07-25 17:26:27
1686,51.5129934903,-0.1404713932,70.79,2017-07-25 17:26:30
1687,51.5131046344,-0.1406371873,69.35,2017-07-25 17:26:46
1688,51.5132448636,-0.1407000516,74.64,2017-07-25 17:27:01
1689,51.5133825783,-0.1408112794,80.89,2017-07-25 17:27:17
1690,51.5134998411,-0.1409117784,83.29,2017-07-25 17:27:29
1691,51.5136562474,-0.1409855392,79.45,2017-07-25 17:27:44
1692,51.5137844905,-0.1411459688,73.2,2017-07-25 17:28:00
1693,51.5139082074,-0.14124454,71.27,2017-07-25 17:28:15
1694,51.5139972232,-0.1414095797,70.79,2017-07-25 17:28:27
1695,51.5140990634,-0.1415041275,74.16,2017-07-25 17:28:40
1696,51.5142388735,-0.1415038761,72.72,2017-07-25 17:28:57
1697,51.5142922662,-0.1415462047,72.24,2017-07-25 17:29:03
1698,51.5144455712,-0.141760949,62.62,2017-07-25 17:29:18
1699,51.5145909972,-0.1419278327,53.01,2017-07-25 17:29:29
1700,51.5147255268,-0.1419467758,51.57,2017-07-25 17:29:41
1701,51.5149028879,-0.141880475,51.57,2017-07-25 17:29:57
1702,51.5150429495,-0.141893886,45.32,2017-07-25 17:30:08
1703,51.5151403472,-0.142111145,47.24,2017-07-25 17:30:21
1704,51.5151515789,-0.1421723329,47.24,2017-07-25 17:30:24
1705,51.5151577815,-0.1425243728,44.36,2017-07-25 17:30:40
1706,51.5151711088,-0.1426221058,44.84,2017-07-25 17:30:45
1707,51.515180245,-0.1426532865,45.8,2017-07-25 17:30:47
1708,51.5151733719,-0.1428948529,53.01,2017-07-25 17:31:02
1709,51.515225675,-0.1430782489,61.18,2017-07-25 17:31:16
1710,51.5152358171,-0.1431256905,61.18,2017-07-25 17:31:29
1711,51.5152433608,-0.1431885548,60.22,2017-07-25 17:31:33
1712,51.5151966736,-0.1434164587,63.58,2017-07-25 17:31:48
1713,51.5151360724,-0.1436320413,72.24,2017-07-25 17:32:03
1714,51.5150861163,-0.1438160241,86.66,2017-07-25 17:32:18
1715,51.5150277782,-0.1440265775,88.1,2017-07-25 17:32:30
1716,51.5150310472,-0.1441493724,87.14,2017-07-25 17:32:45
1717,51.5150240902,-0.1441984065,88.58,2017-07-25 17:32:52
1718,51.5155496355,-0.1455937419,98.19,2017-07-25 17:33:49
1719,51.5153833386,-0.1458752062,104.92,2017-07-25 17:34:15
1720,51.5157456882,-0.1452070847,82.33,2017-07-25 17:34:45
1721,51.5161810443,-0.145122176,79.45,2017-07-25 17:35:05
1722,51.516321525,-0.1453516725,78.0,2017-07-25 17:35:25
1723,51.5163979679,-0.1452953462,77.52,2017-07-25 17:35:41
1724,51.5165774245,-0.1455250103,74.64,2017-07-25 17:36:18
1725,51.5164233651,-0.1453448832,73.68,2017-07-25 17:36:22
1726,51.5158441756,-0.1453804225,74.16,2017-07-25 17:36:37
1727,51.5157885198,-0.1454828493,81.85,2017-07-25 17:37:00
1728,51.5157081373,-0.145311188,87.14,2017-07-25 17:37:11
1729,51.5156885237,-0.1452896465,86.66,2017-07-25 17:37:22
1730,51.5156553313,-0.1452190708,89.06,2017-07-25 17:37:36
1731,51.5155601967,-0.1451706234,91.46,2017-07-25 17:37:48
1732,51.5156342089,-0.1452251896,92.42,2017-07-25 17:38:02
1733,51.515630018,-0.1452001277,88.58,2017-07-25 17:38:17
1734,51.5156253241,-0.1452621538,84.73,2017-07-25 17:38:37
1735,51.5156532358,-0.1452133711,79.93,2017-07-25 17:38:54
1736,51.5156342089,-0.1448639296,78.0,2017-07-25 17:39:32
1737,51.5156032797,-0.1454089209,81.37,2017-07-25 17:57:31
1738,51.5155098215,-0.1450872235,53.49,2017-07-25 17:57:45
1739,51.515588779,-0.145017067,71.76,2017-07-25 17:58:03
1740,51.5156334545,-0.1450327411,92.42,2017-07-25 17:58:16
1741,51.5156580135,-0.145078674,97.71,2017-07-25 17:58:28
1742,51.5160144959,-0.1452223398,90.98,2017-07-25 17:58:53
1743,51.5164791048,-0.1450989582,88.1,2017-07-25 17:59:17
1744,51.5165110398,-0.1451130398,88.58,2017-07-25 17:59:21
1745,51.5165257081,-0.1451728866,86.66,2017-07-25 17:59:39
1746,51.5165179968,-0.1450840384,82.33,2017-07-25 18:00:04
1747,51.5165479202,-0.1451408677,83.29,2017-07-25 18:00:26
1748,51.5165407956,-0.1450727228,78.0,2017-07-25 18:00:49
1749,51.5164559707,-0.1452116109,69.83,2017-07-25 18:01:10
1750,51.5164712258,-0.1452193223,64.07,2017-07-25 18:01:32
1751,51.5157170221,-0.1452645008,47.24,2017-07-25 18:01:53
1752,51.5154695045,-0.1441297587,65.03,2017-07-25 18:02:38
1753,51.5153615456,-0.1440662239,75.6,2017-07-25 18:03:07
1754,51.5153452009,-0.1439446863,78.48,2017-07-25 18:03:15
1755,51.5153539181,-0.1439320296,85.21,2017-07-25 18:03:30
1756,51.5153671615,-0.1439672336,89.54,2017-07-25 18:03:45
1757,51.5153726097,-0.1439765375,89.54,2017-07-25 18:03:46
1758,51.5153907146,-0.1440516394,90.02,2017-07-25 18:03:52
1759,51.5155830793,-0.1441020984,89.54,2017-07-25 18:04:04
1760,51.5158709977,-0.1440419164,72.72,2017-07-25 18:04:20
1761,51.5159134939,-0.1442664675,67.91,2017-07-25 18:04:31
1762,51.5159699041,-0.1445823815,66.95,2017-07-25 18:04:44
1763,51.5159792081,-0.1446439885,66.95,2017-07-25 18:04:46
1764,51.5160049405,-0.1449232735,64.07,2017-07-25 18:04:55
1765,51.516018603,-0.1452552807,60.22,2017-07-25 18:05:08
1766,51.5158996638,-0.1454694383,43.4,2017-07-25 18:05:23
1767,51.5159455966,-0.1455050614,44.36,2017-07-25 18:05:37
1768,51.5159539785,-0.1455087494,44.36,2017-07-25 18:05:38
1769,51.5160022583,-0.1455151197,46.28,2017-07-25 18:05:42
1770,51.5160682239,-0.1455232501,49.16,2017-07-25 18:05:47
1771,51.516105691,-0.1455419417,51.09,2017-07-25 18:05:51
1772,51.5162803698,-0.1456483081,53.01,2017-07-25 18:06:06
1773,51.5162878297,-0.1456555165,53.01,2017-07-25 18:06:07
1774,51.516305767,-0.1456721965,53.01,2017-07-25 18:06:09
1775,51.5164155699,-0.1457970031,54.45,2017-07-25 18:06:21
1776,51.516568372,-0.1457498129,54.93,2017-07-25 18:06:31
1777,51.5167148877,-0.1458541676,54.45,2017-07-25 18:06:43
1778,51.5167693701,-0.1460663974,40.99,2017-07-25 18:06:53
1779,51.5167842899,-0.1461095642,36.67,2017-07-25 18:07:02
1780,51.5168045741,-0.1461170241,37.15,2017-07-25 18:07:06
1781,51.516908342,-0.146050388,40.03,2017-07-25 18:07:15
1782,51.5169909876,-0.1460928004,41.95,2017-07-25 18:07:24
1783,51.5171550214,-0.1461333688,42.44,2017-07-25 18:07:37
1784,51.5172810014,-0.1461916231,43.88,2017-07-25 18:07:47
1785,51.5173716098,-0.1462409087,43.88,2017-07-25 18:07:55
1786,51.5174918063,-0.1462612767,44.36,2017-07-25 18:08:05
1787,51.5176238213,-0.1463021804,45.8,2017-07-25 18:08:17
1788,51.517656846,-0.1463193633,45.8,2017-07-25 18:08:20
1789,51.5178325307,-0.146363033,45.8,2017-07-25 18:08:34
1790,51.5180598479,-0.1465906855,39.07,2017-07-25 18:08:51
1791,51.5181185212,-0.146725215,40.51,2017-07-25 18:09:01
1792,51.5182447527,-0.1468438189,46.28,2017-07-25 18:09:16
1793,51.5184330102,-0.146879442,47.24,2017-07-25 18:09:31
1794,51.5186070185,-0.1468433999,43.4,2017-07-25 18:09:40
1795,51.5188242774,-0.1469695475,35.71,2017-07-25 18:09:56
1796,51.5189656802,-0.1470093615,33.78,2017-07-25 18:10:09
1797,51.5190053266,-0.1470284723,32.82,2017-07-25 18:10:13
1798,51.5190401115,-0.1470863912,33.3,2017-07-25 18:10:18
1799,51.5192342363,-0.1471414603,31.86,2017-07-25 18:10:34
1800,51.5192975197,-0.1472313982,31.38,2017-07-25 18:10:50
1801,51.5193769801,-0.1472613215,31.86,2017-07-25 18:10:58
1802,51.5193929058,-0.147304656,32.34,2017-07-25 18:11:01
1803,51.5194178,-0.1473458111,32.82,2017-07-25 18:11:05
1804,51.5195881203,-0.1474398561,33.3,2017-07-25 18:11:20
1805,51.5195961669,-0.1474468131,33.3,2017-07-25 18:11:21
1806,51.5196573548,-0.1474702824,33.3,2017-07-25 18:11:26
1807,51.5198014397,-0.1475701109,33.78,2017-07-25 18:11:41
1808,51.5198459476,-0.147582097,34.74,2017-07-25 18:11:45
1809,51.5199223068,-0.1476117689,36.67,2017-07-25 18:11:54
1810,51.520001851,-0.1476011239,39.07,2017-07-25 18:12:04
1811,51.5200466942,-0.1476057339,39.55,2017-07-25 18:12:07
1812,51.5202151705,-0.1475995313,45.32,2017-07-25 18:12:24
1813,51.5204266459,-0.1475198194,42.92,2017-07-25 18:12:35
1814,51.5205429029,-0.1477399282,51.09,2017-07-25 18:12:49
1815,51.5206376184,-0.1478172094,59.74,2017-07-25 18:13:03
1816,51.5207106248,-0.1478620525,63.58,2017-07-25 18:13:12
1817,51.5208239481,-0.1478997711,68.87,2017-07-25 18:13:23
1818,51.5209686197,-0.1479339693,75.12,2017-07-25 18:13:37
1819,51.5210889,-0.1479917206,79.45,2017-07-25 18:13:50
1820,51.5213037282,-0.1478944905,79.93,2017-07-25 18:14:04
1821,51.5214697737,-0.1478072349,75.12,2017-07-25 18:14:12
1822,51.5215330571,-0.1480151899,66.47,2017-07-25 18:14:19
1823,51.5217002761,-0.1481373981,66.95,2017-07-25 18:14:36
1824,51.5218136832,-0.1481524855,69.83,2017-07-25 18:14:49
1825,51.5219580196,-0.1481676567,75.6,2017-07-25 18:15:02
1826,51.5220645536,-0.148173105,78.48,2017-07-25 18:15:12
1827,51.5221632086,-0.1482034475,82.81,2017-07-25 18:15:22
1828,51.5223691519,-0.1481975801,86.18,2017-07-25 18:15:38
1829,51.5224921145,-0.1482363883,89.06,2017-07-25 18:15:53
1830,51.5226529632,-0.1481922995,92.9,2017-07-25 18:16:07
1831,51.5226953756,-0.148225911,92.9,2017-07-25 18:16:10
1832,51.5228215232,-0.148366224,91.94,2017-07-25 18:16:24
1833,51.5229574777,-0.1486433297,83.29,2017-07-25 18:16:33
1834,51.5230509359,-0.1487823017,67.43,2017-07-25 18:16:44
1835,51.5231262892,-0.1489320025,47.72,2017-07-25 18:16:58
1836,51.5231419634,-0.1489334274,44.84,2017-07-25 18:17:03
1837,51.5231713839,-0.1490112953,46.76,2017-07-25 18:17:18
1838,51.5231728926,-0.149018839,46.76,2017-07-25 18:17:19
1839,51.5231802687,-0.149054965,48.2,2017-07-25 18:17:23
1840,51.5231750719,-0.1490754168,49.16,2017-07-25 18:17:28
1841,51.5231831186,-0.1491091959,49.16,2017-07-25 18:17:31
1842,51.5231924225,-0.1492914185,49.65,2017-07-25 18:17:43
1843,51.523191249,-0.1493329089,49.65,2017-07-25 18:17:45
1844,51.5232199151,-0.1495140418,51.57,2017-07-25 18:17:57
1845,51.5232017264,-0.1497244276,57.82,2017-07-25 18:18:09
1846,51.5231894888,-0.1497999486,59.74,2017-07-25 18:18:13
1847,51.5231925063,-0.1499393396,61.18,2017-07-25 18:18:19
1848,51.5231802687,-0.15010681,65.03,2017-07-25 18:18:30
1849,51.5230775904,-0.150378719,57.82,2017-07-25 18:18:46
1850,51.5230763331,-0.1504423376,57.34,2017-07-25 18:18:50
1851,51.5230647661,-0.1505316887,56.86,2017-07-25 18:18:54
1852,51.5230568871,-0.1505780406,56.37,2017-07-25 18:18:58
1853,51.5230218507,-0.1507589221,59.26,2017-07-25 18:19:10
1854,51.5230224375,-0.1508331858,59.74,2017-07-25 18:19:13
1855,51.5230146423,-0.1510263048,61.66,2017-07-25 18:19:26
1856,51.5230545402,-0.1512101199,66.47,2017-07-25 18:19:37
1857,51.5231325757,-0.151438443,71.76,2017-07-25 18:19:52
1858,51.5231489204,-0.1514977869,72.72,2017-07-25 18:19:57
1859,51.5231255349,-0.1516536903,76.56,2017-07-25 18:20:03
1860,51.523081027,-0.1517238468,76.56,2017-07-25 18:20:07
1861,51.5230275504,-0.151928449,74.16,2017-07-25 18:20:18
1862,51.523025874,-0.1522904634,71.76,2017-07-25 18:20:32
1863,51.5230196714,-0.1523477957,71.27,2017-07-25 18:20:48
1864,51.5231169015,-0.1524321176,69.35,2017-07-25 18:20:57
1865,51.5231508482,-0.152463885,69.35,2017-07-25 18:21:00
1866,51.5231230203,-0.1526600216,67.43,2017-07-25 18:21:14
1867,51.5230371058,-0.152779296,65.51,2017-07-25 18:21:27
1868,51.522992095,-0.152979875,62.62,2017-07-25 18:21:40
1869,51.522936523,-0.1531875785,61.66,2017-07-25 18:21:55
1870,51.5229210164,-0.1533051766,63.1,2017-07-25 18:22:02
1871,51.5229107905,-0.1533997245,64.07,2017-07-25 18:22:07
1872,51.5228965413,-0.1534460764,64.55,2017-07-25 18:22:10
1873,51.5228929371,-0.1534813643,64.55,2017-07-25 18:22:12
1874,51.522850357,-0.153607931,66.47,2017-07-25 18:22:21
1875,51.5227332618,-0.153818652,66.95,2017-07-25 18:22:38
1876,51.52264609,-0.1540566981,70.79,2017-07-25 18:22:54
1877,51.5226086229,-0.1542728674,73.68,2017-07-25 18:23:09
1878,51.5225916076,-0.1543763001,74.16,2017-07-25 18:23:15
1879,51.5225740895,-0.1546813175,74.16,2017-07-25 18:23:30
1880,51.5225704014,-0.1547067985,74.16,2017-07-25 18:23:31
1881,51.5225559846,-0.154923806,76.08,2017-07-25 18:23:44
1882,51.522548357,-0.1549392287,76.08,2017-07-25 18:23:45
1883,51.5225336049,-0.1550891809,76.56,2017-07-25 18:23:58
1884,51.5224951319,-0.1552409772,80.89,2017-07-25 18:24:10
1885,51.5224388056,-0.1555415522,82.33,2017-07-25 18:24:25
1886,51.5223491192,-0.1559197437,79.45,2017-07-25 18:24:41
1887,51.5223249793,-0.1560901478,77.52,2017-07-25 18:24:50
1888,51.5222994145,-0.1564571913,74.64,2017-07-25 18:25:06
1889,51.5222892724,-0.1565669943,73.2,2017-07-25 18:25:11
1890,51.5223037731,-0.1569746062,64.55,2017-07-25 18:25:25
1891,51.5223259851,-0.1571697369,57.82,2017-07-25 18:25:44
1892,51.5222883504,-0.1572893467,58.3,2017-07-25 18:25:55
1893,51.5222518053,-0.1573890913,58.78,2017-07-25 18:26:03
1894,51.5222374722,-0.1574613433,58.3,2017-07-25 18:26:08
1895,51.5222050343,-0.1576872356,57.82,2017-07-25 18:26:21
1896,51.5221869294,-0.1578202564,58.78,2017-07-25 18:26:28
1897,51.5221441817,-0.1580681093,58.3,2017-07-25 18:26:42
1898,51.5221195389,-0.1583147887,56.37,2017-07-25 18:26:51
1899,51.5220707562,-0.1584264357,61.66,2017-07-25 18:27:05
1900,51.5220109932,-0.1585216541,64.55,2017-07-25 18:27:18
1901,51.521987021,-0.1586057246,65.03,2017-07-25 18:27:23
1902,51.5219208878,-0.1589447726,66.47,2017-07-25 18:27:39
1903,51.5218946524,-0.159254903,65.99,2017-07-25 18:27:53
1904,51.521876296,-0.1592747681,64.07,2017-07-25 18:28:04
1905,51.5218121745,-0.1594593376,66.95,2017-07-25 18:28:17
1906,51.5217856877,-0.1595655363,67.91,2017-07-25 18:28:24
1907,51.5217611287,-0.1598433964,67.91,2017-07-25 18:28:38
1908,51.5216991026,-0.1600754913,65.99,2017-07-25 18:28:52
1909,51.5216369927,-0.1603123639,66.47,2017-07-25 18:29:07
1910,51.5216375794,-0.1603650022,65.99,2017-07-25 18:29:09
1911,51.5216225758,-0.1607409306,64.07,2017-07-25 18:29:21
1912,51.5215673391,-0.160819469,69.83,2017-07-25 18:29:36
1913,51.5215370804,-0.1609058864,74.64,2017-07-25 18:29:49
1914,51.5215647407,-0.1612271648,83.77,2017-07-25 18:30:04
1915,51.5215916466,-0.1613473613,87.14,2017-07-25 18:30:08
1916,51.5216530859,-0.1614894345,92.42,2017-07-25 18:30:16
1917,51.5216861945,-0.1615667995,96.75,2017-07-25 18:30:22
1918,51.5216951631,-0.1616021711,98.19,2017-07-25 18:30:24
1919,51.5217321273,-0.1618034206,98.67,2017-07-25 18:30:39
1920,51.52179759,-0.1619309932,98.67,2017-07-25 18:30:46
1921,51.5219102427,-0.1621169876,95.31,2017-07-25 18:30:59
1922,51.5219445247,-0.1621491741,93.39,2017-07-25 18:31:02
1923,51.5220078919,-0.1622188278,88.1,2017-07-25 18:31:05
1924,51.5221561678,-0.1623314805,80.41,2017-07-25 18:31:15
1925,51.5223549027,-0.1623689476,73.2,2017-07-25 18:31:29
1926,51.5223725047,-0.1624395233,78.97,2017-07-25 18:31:42
1927,51.5225406457,-0.1625168044,86.18,2017-07-25 18:32:04
1928,51.5226029232,-0.162597103,86.18,2017-07-25 18:32:23
1929,51.5226216149,-0.1625501644,89.54,2017-07-25 18:32:36
1930,51.5226589981,-0.1624931674,92.42,2017-07-25 18:32:49
1931,51.5226931125,-0.1624807622,91.94,2017-07-25 18:33:02
1932,51.5227187611,-0.1624847855,95.79,2017-07-25 18:33:14
1933,51.5227298252,-0.1624949276,95.79,2017-07-25 18:33:29
1934,51.5227259696,-0.1625587139,98.19,2017-07-25 18:33:44
1935,51.522757737,-0.1627224125,97.23,2017-07-25 18:34:04
1936,51.5227746684,-0.1628701854,95.31,2017-07-25 18:34:24
1937,51.5228228644,-0.1629229076,96.75,2017-07-25 18:34:45
1938,51.5228434,-0.1629387494,95.79,2017-07-25 18:35:01
1939,51.522846669,-0.1629224885,96.27,2017-07-25 18:35:19
1940,51.5228487644,-0.1629188843,95.79,2017-07-25 18:35:40
1941,51.5228506085,-0.1629087422,93.87,2017-07-25 18:36:05
1942,51.5228562243,-0.1628976781,93.39,2017-07-25 18:36:20
1943,51.5228539612,-0.1629093289,92.42,2017-07-25 18:36:31
1944,51.5228423942,-0.1628720295,90.98,2017-07-25 18:36:58
1945,51.5228401311,-0.1628498174,89.54,2017-07-25 18:37:24
1946,51.5228379518,-0.1628371608,88.58,2017-07-25 18:37:46
1947,51.5228402149,-0.1628262643,87.62,2017-07-25 18:38:03
1948,51.5228557214,-0.1628100872,86.66,2017-07-25 18:38:23
1949,51.5229078569,-0.1627899706,83.77,2017-07-25 18:38:38
1950,51.5229509398,-0.1627787389,80.89,2017-07-25 18:38:52
1951,51.5230306517,-0.1627742965,77.52,2017-07-25 18:39:07
1952,51.5231273789,-0.162797682,75.12,2017-07-25 18:39:24
1953,51.5233608987,-0.1628177147,76.08,2017-07-25 18:39:37
1954,51.5235348232,-0.1628557686,74.16,2017-07-25 18:39:52
1955,51.5236969292,-0.1627869532,69.35,2017-07-25 18:40:09
1956,51.5239780582,-0.1629747078,66.95,2017-07-25 18:40:27
1957,51.5241808165,-0.1631239057,64.55,2017-07-25 18:40:40
1958,51.5245145001,-0.1634401549,59.74,2017-07-25 18:40:56
1959,51.5248899255,-0.16390929,52.53,2017-07-25 18:41:13
1960,51.5249376185,-0.1639420632,51.57,2017-07-25 18:41:28
1961,51.5249319188,-0.1639638562,51.57,2017-07-25 18:41:58
1962,51.5249135625,-0.1639673766,51.57,2017-07-25 18:42:25
1963,51.5249149874,-0.1639992278,51.57,2017-07-25 18:42:52
1964,51.5249589924,-0.1640844718,48.2,2017-07-25 18:43:24
1965,51.5249819588,-0.1641324162,47.72,2017-07-25 18:43:55
1966,51.5249773487,-0.1641361043,47.72,2017-07-25 18:44:26
1967,51.5250104573,-0.1640656125,47.72,2017-07-25 18:44:48
1968,51.5250846371,-0.1641661115,47.72,2017-07-25 18:45:15
1969,51.5250473376,-0.164200142,46.76,2017-07-25 18:45:39
1970,51.5250446554,-0.1642078534,46.28,2017-07-25 18:46:02
1971,51.5250108764,-0.1642030757,45.32,2017-07-25 18:46:26
1972,51.5250158217,-0.1642916724,42.92,2017-07-25 18:46:55
1973,51.5249987226,-0.16426594,43.88,2017-07-25 18:47:26
1974,51.5250625089,-0.1642438956,44.84,2017-07-25 18:47:50
1975,51.5256857872,-0.1646076702,43.4,2017-07-25 18:48:03
1976,51.5266756061,-0.1654163562,42.92,2017-07-25 18:48:20
1977,51.5281121805,-0.1670696866,42.92,2017-07-25 18:48:41
1978,51.5293286461,-0.1687106118,48.2,2017-07-25 18:48:57
1979,51.5472873766,-0.1838023961,108.29,2017-07-25 18:51:24
1980,51.5467879828,-0.1877017412,76.08,2017-07-25 18:51:38
1981,51.5466302354,-0.1907100901,56.86,2017-07-25 18:51:49
1982,51.5464283153,-0.1934314426,50.61,2017-07-25 18:51:59
1983,51.5462299157,-0.1971447095,46.28,2017-07-25 18:52:13
1984,51.5464876592,-0.2009003051,46.76,2017-07-25 18:52:27
1985,51.546733249,-0.2052894887,46.28,2017-07-25 18:52:42
1986,51.5471732151,-0.2092509437,45.32,2017-07-25 18:52:56
1987,51.5478445217,-0.2135729045,43.88,2017-07-25 18:53:12
1988,51.5487000626,-0.2191716805,43.88,2017-07-25 18:53:33
1989,51.5493309684,-0.2234939765,46.28,2017-07-25 18:53:48
1990,51.5497830044,-0.2260681428,47.72,2017-07-25 18:53:57
1991,51.5507197659,-0.2318920568,46.76,2017-07-25 18:54:16
